,child_lat,child_lng,depth,parent_lat,parent_lng,color
743,25,123,5,24.0,122.0,gray
744,25,124,5,27.0,124.0,gray
745,26,125,5,27.0,124.0,gray
746,26,126,5,27.0,124.0,green
747,27,126,5,27.0,124.0,gray
748,28,127,5,27.0,124.0,gray
749,28,129,5,27.0,124.0,green
750,29,127,5,27.0,124.0,gray
751,29,128,5,27.0,124.0,gray
752,29,129,5,27.0,124.0,gray
753,29,130,5,27.0,124.0,gray
754,30,128,5,27.0,124.0,gray
755,30,129,5,27.0,124.0,gray
756,30,131,5,27.0,124.0,green
757,-14,112,6,-15.0,111.0,gray
758,-14,106,6,-14.0,105.0,gray
759,-15,102,6,-13.0,104.0,gray
760,-13,105,6,-13.0,104.0,gray
761,-1,105,6,-8.0,113.0,gray
762,0,105,6,-8.0,113.0,green
763,-6,119,6,-5.0,122.0,gray
764,-6,120,6,-5.0,122.0,gray
765,-5,119,6,-5.0,122.0,gray
766,-5,121,6,-5.0,122.0,gray
767,-6,126,6,-5.0,123.0,gray
768,-5,125,6,-5.0,123.0,gray
769,-4,119,6,-4.0,122.0,gray
770,-2,146,6,-3.0,146.0,gray
771,-2,147,6,-3.0,146.0,green
772,-1,146,6,-3.0,146.0,green
773,-3,167,6,-2.0,167.0,gray
774,-5,130,6,-1.0,126.0,gray
775,-2,126,6,-1.0,126.0,gray
776,-2,127,6,-1.0,126.0,gray
777,-1,128,6,-1.0,126.0,gray
778,-1,141,6,-1.0,140.0,gray
779,-1,142,6,-1.0,140.0,green
780,-1,147,6,-1.0,148.0,gray
781,-2,150,6,-1.0,150.0,green
782,-2,151,6,-1.0,151.0,gray
783,-3,152,6,-1.0,152.0,green
784,-2,152,6,-1.0,152.0,red
785,-3,154,6,-1.0,154.0,gray
786,-2,154,6,-1.0,154.0,green
787,-4,159,6,-1.0,158.0,gray
788,-2,165,6,-1.0,165.0,gray
789,-2,166,6,-1.0,166.0,green
790,-3,179,6,-1.0,174.0,green
791,-2,174,6,-1.0,174.0,gray
792,-2,178,6,-1.0,174.0,gray
793,0,122,6,0.0,123.0,gray
794,-2,118,6,1.0,118.0,gray
795,0,119,6,1.0,118.0,gray
796,-1,143,6,1.0,144.0,gray
797,3,158,6,2.0,157.0,red
798,5,121,6,4.0,122.0,gray
799,5,123,6,4.0,123.0,green
800,6,182,5,6.0,181.0,gray
801,7,181,5,6.0,181.0,gray
802,7,182,5,6.0,181.0,red
803,7,183,5,6.0,181.0,green
804,7,184,5,6.0,181.0,green
805,7,186,5,6.0,181.0,gray
806,6,176,5,6.0,179.0,red
807,6,177,5,6.0,179.0,gray
808,6,178,5,6.0,179.0,gray
809,7,176,5,6.0,179.0,gray
810,7,177,5,6.0,179.0,green
811,7,178,5,6.0,179.0,green
812,7,179,5,6.0,179.0,green
813,7,180,5,6.0,179.0,green
814,9,179,5,6.0,179.0,red
815,8,149,6,6.0,149.0,green
816,8,150,6,6.0,150.0,gray
817,6,169,6,6.0,168.0,green
818,5,176,6,6.0,176.0,green
819,5,179,6,6.0,178.0,gray
820,9,182,6,7.0,182.0,gray
821,9,183,6,7.0,183.0,red
822,9,188,6,7.0,186.0,green
823,8,159,6,7.0,159.0,green
824,8,160,6,7.0,160.0,red
825,7,165,6,7.0,164.0,green
826,5,170,6,7.0,171.0,gray
827,7,170,6,7.0,171.0,green
828,7,172,6,7.0,171.0,green
829,7,173,6,7.0,174.0,red
830,8,174,6,7.0,174.0,red
831,8,176,6,7.0,176.0,gray
832,8,178,6,7.0,178.0,gray
833,8,179,6,7.0,179.0,gray
834,7,152,6,8.0,154.0,gray
835,8,155,6,8.0,154.0,gray
836,9,151,6,8.0,154.0,gray
837,9,152,6,8.0,154.0,gray
838,9,153,6,8.0,154.0,gray
839,9,154,6,8.0,154.0,red
840,9,155,6,8.0,154.0,gray
841,10,151,6,8.0,154.0,gray
842,10,152,6,8.0,154.0,red
843,10,153,6,8.0,154.0,gray
844,11,154,6,8.0,154.0,green
845,12,152,6,8.0,154.0,red
846,12,153,6,8.0,154.0,green
847,8,156,6,8.0,157.0,green
848,8,158,6,8.0,157.0,gray
849,8,161,6,8.0,162.0,gray
850,9,163,6,8.0,163.0,red
851,10,163,6,8.0,163.0,gray
852,8,172,6,8.0,171.0,gray
853,11,125,6,9.0,126.0,gray
854,9,148,6,9.0,147.0,red
855,9,150,6,9.0,147.0,red
856,10,149,6,9.0,147.0,green
857,10,150,6,9.0,147.0,green
858,9,158,6,9.0,157.0,gray
859,9,159,6,9.0,160.0,green
860,10,159,6,9.0,160.0,red
861,10,160,6,9.0,160.0,gray
862,9,162,6,9.0,161.0,red
863,10,161,6,9.0,161.0,green
864,10,162,6,9.0,161.0,green
865,9,164,6,9.0,165.0,gray
866,10,164,6,9.0,165.0,green
867,9,172,6,9.0,173.0,gray
868,9,177,6,9.0,179.0,gray
869,9,178,6,9.0,179.0,green
870,11,141,6,10.0,142.0,green
871,10,146,6,10.0,145.0,gray
872,10,156,6,10.0,157.0,green
873,10,158,6,10.0,157.0,green
874,11,155,6,10.0,157.0,green
875,11,156,6,10.0,157.0,red
876,11,157,6,10.0,157.0,green
877,11,158,6,10.0,157.0,gray
878,11,159,6,10.0,157.0,gray
879,11,139,6,11.0,137.0,green
880,12,137,6,11.0,137.0,green
881,19,121,6,19.0,123.0,green
882,13,109,6,20.0,114.0,green
883,14,109,6,20.0,114.0,gray
884,15,109,6,20.0,114.0,green
885,16,112,6,20.0,114.0,gray
886,17,108,6,20.0,114.0,green
887,17,110,6,20.0,114.0,gray
888,17,111,6,20.0,114.0,gray
889,18,111,6,20.0,114.0,gray
890,18,112,6,20.0,114.0,gray
891,19,114,6,20.0,114.0,green
892,21,115,6,20.0,115.0,gray
893,20,129,6,20.0,130.0,green
894,20,117,6,21.0,118.0,gray
895,21,117,6,21.0,118.0,green
896,22,117,6,21.0,118.0,gray
897,22,118,6,21.0,118.0,gray
898,22,119,6,21.0,119.0,gray
899,21,124,6,21.0,123.0,green
900,20,126,6,21.0,125.0,gray
901,20,127,6,21.0,125.0,gray
902,21,126,6,21.0,125.0,gray
903,21,128,6,22.0,126.0,gray
904,27,122,6,25.0,122.0,gray
905,24,125,6,25.0,124.0,green
906,25,125,6,25.0,124.0,gray
907,26,124,6,26.0,125.0,gray
908,27,125,6,27.0,126.0,gray
909,28,128,6,28.0,127.0,gray
910,31,132,6,30.0,131.0,gray
911,-14,108,7,-14.0,106.0,gray
912,-15,120,7,-14.0,112.0,gray
913,-6,118,7,-6.0,119.0,gray
914,-7,120,7,-6.0,120.0,gray
915,-5,120,7,-6.0,120.0,green
916,-6,121,7,-5.0,121.0,gray
917,-3,121,7,-5.0,121.0,green
918,-3,122,7,-5.0,121.0,gray
919,-3,129,7,-5.0,130.0,gray
920,-2,157,7,-4.0,159.0,green
921,-2,158,7,-4.0,159.0,gray
922,-2,159,7,-4.0,159.0,green
923,-2,160,7,-4.0,159.0,green
924,-2,161,7,-4.0,159.0,green
925,-4,151,7,-3.0,152.0,green
926,-3,127,7,-2.0,127.0,gray
927,-4,149,7,-2.0,150.0,gray
928,-3,149,7,-2.0,150.0,gray
929,-2,153,7,-2.0,152.0,red
930,-2,155,7,-2.0,154.0,gray
931,-2,128,7,-1.0,128.0,green
932,-2,129,7,-1.0,128.0,gray
933,-2,142,7,-1.0,142.0,gray
934,-2,143,7,-1.0,143.0,red
935,-2,144,7,-1.0,143.0,gray
936,-1,145,7,-1.0,146.0,gray
937,7,101,7,0.0,105.0,gray
938,8,100,7,0.0,105.0,gray
939,0,118,7,0.0,119.0,gray
940,2,118,7,0.0,119.0,green
941,3,117,7,0.0,119.0,red
942,-2,123,7,0.0,122.0,red
943,4,119,7,5.0,121.0,green
944,5,120,7,5.0,121.0,gray
945,6,120,7,5.0,121.0,gray
946,6,121,7,5.0,121.0,green
947,8,118,7,5.0,121.0,red
948,8,119,7,5.0,121.0,gray
949,9,119,7,5.0,121.0,gray
950,9,121,7,5.0,121.0,green
951,5,124,7,5.0,123.0,gray
952,6,125,7,5.0,123.0,gray
953,7,167,7,7.0,165.0,gray
954,9,167,7,7.0,165.0,green
955,8,168,7,7.0,170.0,gray
956,9,168,7,7.0,170.0,green
957,9,169,7,7.0,170.0,gray
958,10,168,7,7.0,170.0,gray
959,8,173,7,8.0,172.0,green
960,8,175,7,8.0,176.0,green
961,8,181,7,9.0,182.0,gray
962,9,156,7,9.0,155.0,red
963,9,170,7,9.0,172.0,red
964,9,171,7,9.0,172.0,gray
965,12,147,7,10.0,146.0,gray
966,14,145,7,10.0,146.0,green
967,11,149,7,10.0,149.0,gray
968,10,155,7,10.0,156.0,red
969,12,161,7,10.0,161.0,green
970,10,165,7,10.0,164.0,green
971,10,166,7,10.0,164.0,green
972,10,167,7,10.0,164.0,red
973,10,125,7,11.0,125.0,red
974,12,141,7,11.0,141.0,green
975,12,142,7,11.0,141.0,green
976,12,143,7,11.0,141.0,green
977,13,141,7,11.0,141.0,gray
978,13,142,7,11.0,141.0,gray
979,14,143,7,11.0,141.0,red
980,12,158,7,11.0,158.0,gray
981,14,155,7,12.0,153.0,green
982,8,103,7,13.0,109.0,green
983,11,111,7,13.0,109.0,gray
984,15,110,7,15.0,109.0,gray
985,16,111,7,16.0,112.0,green
986,17,107,7,17.0,108.0,gray
987,18,107,7,17.0,108.0,gray
988,16,110,7,17.0,110.0,gray
989,20,111,7,18.0,111.0,gray
990,21,112,7,19.0,114.0,gray
991,20,120,7,19.0,121.0,gray
992,19,126,7,20.0,126.0,green
993,21,113,7,21.0,115.0,green
994,21,114,7,21.0,115.0,green
995,22,114,7,21.0,115.0,green
996,21,127,7,21.0,128.0,gray
997,22,128,7,21.0,128.0,gray
998,23,128,7,21.0,128.0,gray
999,23,129,7,21.0,128.0,gray
1000,23,123,7,24.0,125.0,green
1001,23,126,7,24.0,125.0,gray
1002,24,123,7,24.0,125.0,gray
1003,24,124,7,24.0,125.0,gray
1004,25,128,7,25.0,125.0,gray
1005,26,123,7,26.0,124.0,gray
1006,28,123,7,27.0,122.0,green
1007,25,129,7,28.0,128.0,gray
1008,27,129,7,28.0,128.0,green
1009,28,130,7,28.0,128.0,gray
1010,28,131,7,28.0,128.0,gray
1011,28,132,7,31.0,132.0,gray
1012,29,131,7,31.0,132.0,green
1013,29,132,7,31.0,132.0,gray
1014,30,130,7,31.0,132.0,gray
1015,30,132,7,31.0,132.0,gray
1016,31,131,7,31.0,132.0,gray
1017,32,140,7,31.0,132.0,green
1018,-10,119,8,-7.0,120.0,gray
1019,-10,120,8,-7.0,120.0,gray
1020,-10,121,8,-7.0,120.0,green
1021,-9,123,8,-7.0,120.0,gray
1022,-7,117,8,-6.0,118.0,green
1023,-4,120,8,-5.0,120.0,gray
1024,-5,150,8,-4.0,151.0,gray
1025,-2,122,8,-3.0,122.0,red
1026,-1,144,8,-2.0,144.0,gray
1027,7,121,8,6.0,121.0,gray
1028,7,122,8,6.0,121.0,red
1029,9,100,8,8.0,100.0,gray
1030,10,100,8,8.0,100.0,gray
1031,10,101,8,8.0,100.0,green
1032,8,102,8,8.0,103.0,gray
1033,8,105,8,8.0,103.0,gray
1034,9,102,8,8.0,103.0,green
1035,10,102,8,8.0,103.0,gray
1036,8,122,8,9.0,121.0,green
1037,10,154,8,10.0,155.0,red
1038,11,153,8,10.0,155.0,green
1039,12,155,8,10.0,155.0,green
1040,11,165,8,10.0,165.0,gray
1041,12,170,8,10.0,168.0,green
1042,11,150,8,11.0,149.0,green
1043,11,151,8,11.0,149.0,gray
1044,11,152,8,11.0,149.0,red
1045,12,149,8,11.0,149.0,gray
1046,12,150,8,11.0,149.0,gray
1047,12,151,8,11.0,149.0,gray
1048,14,150,8,11.0,149.0,green
1049,12,156,8,12.0,158.0,green
1050,12,157,8,12.0,158.0,green
1051,12,160,8,12.0,161.0,green
1052,12,162,8,12.0,161.0,gray
1053,16,139,8,13.0,141.0,gray
1054,19,137,8,13.0,141.0,gray
1055,20,138,8,13.0,141.0,gray
1056,14,144,8,14.0,143.0,gray
1057,15,143,8,14.0,143.0,gray
1058,16,142,8,14.0,143.0,gray
1059,21,138,8,14.0,143.0,green
1060,13,154,8,14.0,155.0,gray
1061,15,115,8,16.0,111.0,gray
1062,19,107,8,18.0,107.0,green
1063,19,108,8,18.0,107.0,gray
1064,20,107,8,18.0,107.0,green
1065,20,108,8,18.0,107.0,green
1066,15,133,8,19.0,126.0,gray
1067,19,112,8,20.0,111.0,gray
1068,23,118,8,20.0,120.0,gray
1069,19,113,8,21.0,113.0,gray
1070,20,113,8,21.0,113.0,gray
1071,21,116,8,21.0,114.0,gray
1072,19,131,8,22.0,128.0,gray
1073,21,129,8,22.0,128.0,gray
1074,22,129,8,22.0,128.0,green
1075,24,126,8,23.0,126.0,green
1076,23,127,8,23.0,128.0,gray
1077,24,128,8,23.0,128.0,gray
1078,21,132,8,23.0,129.0,gray
1079,22,130,8,23.0,129.0,green
1080,22,131,8,23.0,129.0,green
1081,22,132,8,23.0,129.0,green
1082,22,133,8,23.0,129.0,gray
1083,22,136,8,23.0,129.0,gray
1084,23,130,8,23.0,129.0,gray
1085,23,131,8,23.0,129.0,gray
1086,23,135,8,23.0,129.0,gray
1087,24,129,8,23.0,129.0,gray
1088,24,127,8,25.0,128.0,gray
1089,25,126,8,25.0,128.0,gray
1090,25,127,8,25.0,128.0,gray
1091,26,127,8,25.0,128.0,green
1092,26,128,8,25.0,128.0,green
1093,24,131,8,25.0,129.0,gray
1094,24,132,8,25.0,129.0,gray
1095,25,130,8,25.0,129.0,gray
1096,25,131,8,25.0,129.0,gray
1097,27,127,8,27.0,129.0,gray
1098,27,128,8,27.0,129.0,gray
1099,28,126,8,28.0,123.0,green
1100,26,131,8,28.0,131.0,gray
1101,25,138,8,28.0,132.0,gray
1102,28,133,8,28.0,132.0,gray
1103,31,129,8,30.0,130.0,gray
1104,32,127,8,30.0,130.0,gray
1105,32,128,8,30.0,130.0,gray
1106,31,130,8,31.0,131.0,gray
1107,32,129,8,31.0,131.0,green
1108,32,132,8,31.0,131.0,gray
1109,27,138,8,32.0,140.0,gray
1110,30,138,8,32.0,140.0,gray
1111,32,138,8,32.0,140.0,gray
1112,33,143,8,32.0,140.0,gray
1113,34,143,8,32.0,140.0,gray
1114,34,144,8,32.0,140.0,green
1115,34,145,8,32.0,140.0,gray
1116,35,143,8,32.0,140.0,gray
1117,35,144,8,32.0,140.0,gray
1118,36,148,8,32.0,140.0,green
1119,-19,118,9,-10.0,119.0,gray
1120,-14,116,9,-10.0,119.0,gray
1121,-14,120,9,-10.0,120.0,gray
1122,-12,120,9,-10.0,120.0,gray
1123,-9,114,9,-7.0,117.0,green
1124,0,132,9,-2.0,122.0,green
1125,1,131,9,-2.0,122.0,red
1126,1,132,9,-2.0,122.0,green
1127,0,135,9,-1.0,144.0,green
1128,1,133,9,-1.0,144.0,gray
1129,2,145,9,-1.0,144.0,gray
1130,2,146,9,-1.0,144.0,gray
1131,2,147,9,-1.0,144.0,green
1132,5,113,9,7.0,121.0,green
1133,4,131,9,7.0,122.0,gray
1134,-2,105,9,8.0,105.0,gray
1135,9,103,9,9.0,102.0,gray
1136,13,148,9,12.0,149.0,green
1137,13,149,9,12.0,149.0,red
1138,14,147,9,12.0,149.0,green
1139,14,146,9,14.0,144.0,gray
1140,15,146,9,14.0,144.0,gray
1141,16,146,9,14.0,144.0,gray
1142,14,148,9,14.0,150.0,gray
1143,16,117,9,15.0,115.0,gray
1144,16,144,9,15.0,143.0,green
1145,19,132,9,19.0,131.0,green
1146,17,136,9,19.0,137.0,green
1147,21,130,9,21.0,129.0,green
1148,20,132,9,21.0,132.0,gray
1149,20,133,9,21.0,132.0,green
1150,23,133,9,22.0,133.0,green
1151,21,135,9,22.0,136.0,gray
1152,22,135,9,22.0,136.0,gray
1153,23,137,9,22.0,136.0,green
1154,23,134,9,23.0,135.0,green
1155,23,136,9,23.0,135.0,green
1156,24,134,9,23.0,135.0,gray
1157,24,135,9,23.0,135.0,green
1158,25,135,9,23.0,135.0,gray
1159,24,130,9,24.0,131.0,green
1160,24,133,9,24.0,132.0,gray
1161,25,133,9,24.0,132.0,gray
1162,25,134,9,24.0,132.0,gray
1163,25,132,9,25.0,131.0,gray
1164,24,137,9,25.0,138.0,gray
1165,25,137,9,25.0,138.0,gray
1166,26,129,9,26.0,128.0,gray
1167,26,130,9,26.0,131.0,gray
1168,26,132,9,26.0,131.0,gray
1169,26,133,9,26.0,131.0,gray
1170,27,130,9,26.0,131.0,gray
1171,27,131,9,26.0,131.0,gray
1172,26,137,9,27.0,138.0,green
1173,28,136,9,27.0,138.0,gray
1174,26,134,9,28.0,133.0,green
1175,26,135,9,28.0,133.0,green
1176,27,132,9,28.0,133.0,green
1177,27,134,9,28.0,133.0,gray
1178,28,135,9,28.0,133.0,green
1179,29,135,9,28.0,133.0,green
1180,30,133,9,28.0,133.0,gray
1181,29,136,9,30.0,138.0,gray
1182,30,137,9,30.0,138.0,gray
1183,31,124,9,32.0,127.0,green
1184,34,130,9,32.0,129.0,green
1185,31,133,9,32.0,132.0,green
1186,32,136,9,32.0,138.0,gray
1187,32,137,9,32.0,138.0,green
1188,32,139,9,32.0,138.0,gray
1189,33,137,9,32.0,138.0,gray
1190,30,142,9,33.0,143.0,gray
1191,31,141,9,33.0,143.0,gray
1192,31,142,9,33.0,143.0,gray
1193,32,141,9,33.0,143.0,gray
1194,32,142,9,33.0,143.0,gray
1195,33,141,9,33.0,143.0,gray
1196,33,144,9,33.0,143.0,gray
1197,34,141,9,34.0,143.0,gray
1198,34,142,9,34.0,143.0,gray
1199,33,145,9,34.0,145.0,gray
1200,32,154,9,36.0,148.0,gray
1201,34,152,9,36.0,148.0,gray
1202,35,151,9,36.0,148.0,gray
1203,38,147,9,36.0,148.0,gray
1204,-17,110,10,-14.0,116.0,gray
1205,-17,111,10,-14.0,116.0,gray
1206,-14,113,10,-14.0,116.0,gray
1207,-13,112,10,-14.0,116.0,gray
1208,-13,113,10,-14.0,116.0,gray
1209,-13,115,10,-14.0,116.0,gray
1210,-13,117,10,-14.0,116.0,gray
1211,-12,113,10,-9.0,114.0,gray
1212,-7,109,10,-9.0,114.0,gray
1213,-3,139,10,0.0,135.0,gray
1214,0,131,10,1.0,131.0,gray
1215,9,125,10,4.0,131.0,gray
1216,20,116,10,16.0,117.0,gray
1217,15,144,10,16.0,144.0,gray
1218,17,142,10,16.0,144.0,green
1219,16,136,10,17.0,136.0,green
1220,16,137,10,17.0,136.0,green
1221,17,134,10,17.0,136.0,gray
1222,17,137,10,17.0,136.0,green
1223,17,138,10,17.0,136.0,gray
1224,19,134,10,20.0,133.0,gray
1225,21,139,10,23.0,137.0,green
1226,22,140,10,23.0,137.0,gray
1227,26,141,10,26.0,137.0,gray
1228,27,133,10,27.0,132.0,gray
1229,27,135,10,27.0,134.0,gray
1230,28,134,10,28.0,135.0,gray
1231,29,134,10,29.0,135.0,gray
1232,29,133,10,30.0,133.0,green
1233,31,137,10,30.0,137.0,gray
1234,28,140,10,30.0,142.0,gray
1235,29,141,10,30.0,142.0,gray
1236,28,125,10,31.0,124.0,green
1237,29,125,10,31.0,124.0,gray
1238,29,126,10,31.0,124.0,gray
1239,31,134,10,31.0,133.0,gray
1240,32,133,10,31.0,133.0,gray
1241,32,134,10,31.0,133.0,gray
1242,31,140,10,31.0,141.0,gray
1243,31,135,10,32.0,136.0,green
1244,31,138,10,32.0,137.0,gray
1245,31,139,10,32.0,139.0,gray
1246,33,139,10,32.0,139.0,gray
1247,33,158,10,32.0,154.0,gray
1248,33,159,10,32.0,154.0,green
1249,34,156,10,32.0,154.0,gray
1250,34,157,10,32.0,154.0,gray
1251,34,158,10,32.0,154.0,gray
1252,35,157,10,32.0,154.0,gray
1253,34,140,10,34.0,141.0,gray
1254,34,150,10,35.0,151.0,green
1255,-18,96,11,-17.0,110.0,gray
1256,-16,100,11,-17.0,110.0,gray
1257,-16,106,11,-17.0,110.0,gray
1258,-16,110,11,-17.0,110.0,gray
1259,-14,109,11,-13.0,112.0,gray
1260,-14,122,11,-13.0,117.0,gray
1261,-3,120,11,-13.0,117.0,red
1262,-3,104,11,-7.0,109.0,red
1263,3,112,11,-7.0,109.0,gray
1264,8,121,11,9.0,125.0,gray
1265,18,138,11,17.0,138.0,gray
1266,19,141,11,17.0,142.0,gray
1267,19,135,11,19.0,134.0,gray
1268,9,108,11,20.0,116.0,gray
1269,18,106,11,20.0,116.0,green
1270,19,115,11,20.0,116.0,gray
1271,19,116,11,20.0,116.0,green
1272,20,119,11,20.0,116.0,gray
1273,19,139,11,21.0,139.0,gray
1274,20,140,11,21.0,139.0,gray
1275,23,132,11,27.0,133.0,green
1276,27,137,11,27.0,135.0,gray
1277,26,122,11,28.0,125.0,green
1278,27,123,11,28.0,125.0,gray
1279,28,138,11,28.0,140.0,gray
1280,28,139,11,28.0,140.0,gray
1281,30,127,11,29.0,126.0,gray
1282,31,127,11,29.0,126.0,green
1283,31,128,11,29.0,126.0,gray
1284,30,134,11,29.0,134.0,gray
1285,30,143,11,29.0,141.0,gray
1286,30,144,11,29.0,141.0,gray
1287,31,145,11,29.0,141.0,gray
1288,30,135,11,31.0,135.0,gray
1289,30,136,11,31.0,137.0,gray
1290,31,136,11,31.0,137.0,gray
1291,31,143,11,31.0,140.0,gray
1292,32,144,11,31.0,140.0,green
1293,32,145,11,31.0,140.0,gray
1294,31,160,11,33.0,159.0,gray
1295,34,162,11,33.0,159.0,gray
1296,34,168,11,33.0,159.0,gray
1297,35,161,11,33.0,159.0,green
1298,36,142,11,34.0,140.0,gray
1299,36,143,11,34.0,140.0,gray
1300,37,142,11,34.0,140.0,gray
1301,31,151,11,34.0,150.0,gray
1302,33,146,11,34.0,150.0,gray
1303,35,153,11,34.0,150.0,gray
1304,36,147,11,34.0,150.0,green
1305,35,154,11,34.0,156.0,gray
1306,35,160,11,34.0,158.0,gray
1307,36,158,11,35.0,157.0,gray
1308,36,159,11,35.0,157.0,gray
1309,-12,104,12,-16.0,106.0,gray
1310,-8,128,12,-14.0,122.0,gray
1311,-5,107,12,-3.0,104.0,green
1312,-2,106,12,-3.0,104.0,gray
1313,1,104,12,-3.0,104.0,gray
1314,1,105,12,-3.0,104.0,gray
1315,2,104,12,-3.0,104.0,green
1316,3,104,12,-3.0,104.0,gray
1317,-7,125,12,-3.0,120.0,gray
1318,-6,125,12,-3.0,120.0,gray
1319,-6,127,12,-3.0,120.0,gray
1320,-6,131,12,-3.0,120.0,gray
1321,5,103,12,9.0,108.0,gray
1322,6,103,12,9.0,108.0,gray
1323,6,104,12,9.0,108.0,green
1324,8,107,12,9.0,108.0,gray
1325,9,107,12,9.0,108.0,gray
1326,16,109,12,18.0,106.0,gray
1327,18,113,12,19.0,115.0,green
1328,17,133,12,19.0,135.0,gray
1329,23,139,12,20.0,140.0,green
1330,23,141,12,20.0,140.0,gray
1331,24,140,12,20.0,140.0,gray
1332,24,136,12,27.0,137.0,gray
1333,25,136,12,27.0,137.0,gray
1334,25,139,12,27.0,137.0,gray
1335,28,137,12,28.0,138.0,green
1336,26,139,12,28.0,139.0,gray
1337,27,139,12,28.0,139.0,gray
1338,29,140,12,28.0,139.0,gray
1339,30,140,12,28.0,139.0,green
1340,29,137,12,30.0,136.0,gray
1341,26,146,12,30.0,144.0,gray
1342,28,146,12,30.0,144.0,gray
1343,29,146,12,30.0,144.0,gray
1344,32,135,12,31.0,136.0,gray
1345,29,148,12,31.0,145.0,gray
1346,29,154,12,31.0,151.0,gray
1347,30,159,12,31.0,160.0,gray
1348,30,160,12,31.0,160.0,gray
1349,32,147,12,33.0,146.0,gray
1350,34,148,12,33.0,146.0,gray
1351,31,166,12,34.0,168.0,gray
1352,-4,123,13,-6.0,125.0,gray
1353,-3,123,13,-6.0,125.0,gray
1354,-7,133,13,-6.0,131.0,gray
1355,-6,106,13,-5.0,107.0,green
1356,-6,107,13,-5.0,107.0,gray
1357,-4,108,13,-5.0,107.0,green
1358,-3,107,13,-2.0,106.0,gray
1359,-2,104,13,-2.0,106.0,red
1360,6,109,13,8.0,107.0,gray
1361,8,106,13,8.0,107.0,gray
1362,11,110,13,9.0,107.0,gray
1363,16,108,13,16.0,109.0,gray
1364,17,109,13,16.0,109.0,gray
1365,13,121,13,18.0,113.0,gray
1366,20,112,13,18.0,113.0,gray
1367,22,115,13,18.0,113.0,gray
1368,24,139,13,24.0,140.0,gray
1369,26,145,13,26.0,146.0,gray
1370,27,141,13,27.0,139.0,gray
1371,27,136,13,28.0,137.0,gray
1372,28,141,13,29.0,140.0,gray
1373,29,143,13,29.0,146.0,gray
1374,29,144,13,29.0,146.0,gray
1375,30,145,13,29.0,146.0,gray
1376,29,150,13,29.0,148.0,gray
1377,29,151,13,29.0,148.0,gray
1378,29,155,13,29.0,154.0,gray
1379,31,155,13,29.0,154.0,gray
1380,30,141,13,30.0,140.0,gray
1381,32,143,13,30.0,140.0,gray
1382,33,140,13,30.0,140.0,gray
1383,33,142,13,30.0,140.0,green
1384,32,161,13,30.0,160.0,gray
1385,30,166,13,31.0,166.0,gray
1386,31,173,13,31.0,166.0,gray
1387,31,180,13,31.0,166.0,gray
1388,33,129,13,32.0,135.0,gray
1389,33,138,13,32.0,135.0,gray
1390,33,148,13,34.0,148.0,gray
1391,-16,118,14,-4.0,123.0,gray
1392,7,103,14,8.0,106.0,gray
1393,9,113,14,11.0,110.0,gray
1394,20,110,14,20.0,112.0,gray
1395,21,108,14,20.0,112.0,gray
1396,24,119,14,22.0,115.0,gray
1397,25,120,14,22.0,115.0,green
1398,20,137,14,24.0,139.0,gray
1399,22,138,14,24.0,139.0,gray
1400,24,138,14,24.0,139.0,gray
1401,26,136,14,27.0,136.0,green
1402,26,138,14,27.0,136.0,gray
1403,29,138,14,27.0,136.0,gray
1404,26,142,14,27.0,141.0,gray
1405,28,142,14,28.0,141.0,gray
1406,28,150,14,29.0,150.0,gray
1407,29,149,14,29.0,150.0,gray
1408,30,148,14,29.0,150.0,gray
1409,30,150,14,29.0,150.0,gray
1410,27,152,14,29.0,151.0,gray
1411,27,153,14,29.0,151.0,gray
1412,28,154,14,29.0,155.0,gray
1413,30,155,14,29.0,155.0,gray
1414,29,139,14,30.0,141.0,gray
1415,29,147,14,30.0,145.0,gray
1416,30,147,14,30.0,145.0,gray
1417,31,146,14,30.0,145.0,gray
1418,33,168,14,30.0,166.0,gray
1419,32,152,14,31.0,155.0,gray
1420,32,153,14,31.0,155.0,gray
1421,29,173,14,31.0,173.0,gray
1422,30,173,14,31.0,173.0,gray
1423,30,174,14,31.0,173.0,gray
1424,34,170,14,31.0,173.0,gray
1425,35,163,14,32.0,161.0,gray
1426,35,164,14,32.0,161.0,gray
1427,32,151,14,33.0,148.0,gray
1428,33,150,14,33.0,148.0,gray
1429,35,145,14,33.0,148.0,gray
1430,-15,118,15,-16.0,118.0,gray
1431,-14,121,15,-16.0,118.0,gray
1432,-13,124,15,-16.0,118.0,gray
1433,-7,108,15,-16.0,118.0,gray
1434,-6,109,15,-16.0,118.0,gray
1435,-5,106,15,7.0,103.0,gray
1436,-3,105,15,7.0,103.0,red
1437,7,100,15,7.0,103.0,gray
1438,9,101,15,7.0,103.0,gray
1439,10,114,15,9.0,113.0,gray
1440,11,117,15,9.0,113.0,gray
1441,26,143,15,26.0,142.0,gray
1442,26,152,15,27.0,152.0,gray
1443,27,140,15,28.0,142.0,gray
1444,27,144,15,28.0,142.0,gray
1445,29,142,15,28.0,142.0,gray
1446,27,148,15,28.0,150.0,gray
1447,28,155,15,28.0,154.0,gray
1448,35,131,15,29.0,138.0,gray
1449,28,148,15,29.0,149.0,gray
1450,30,149,15,30.0,148.0,gray
1451,31,148,15,30.0,148.0,gray
